id	program_id	week_id	week	stp_title	stp_stepno	stp_videoid	stp_video_length	stp_select_activity	status
857	40	1	1	WHO ARE YOU (DEBRIEF)	4	742194482	03:59	0	1
858	40	1	1	WHEEL OF LIFE	5			3	1
859	40	1	1	WHEEL OF LIFE (DEBRIEF)	6	742194543	03:01	0	1
860	40	1	1	NEW TOPIC BEGINS	7		NULL	0	1
861	40	1	1	THE INNER DNA (INTRODUCTION TO THE NEW TOPIC)	8	742194592	NULL	0	1
862	40	1	1	THE SPEECH (ACTIVITY)	9	742194681	NULL	0	1
863	40	1	1	THE SPEECH (DEBRIEF)	10	742194750	02:59	0	1
864	40	2	2	WELCOME TO WEEK 2!	1	742194799	02:32	0	1
865	40	2	2	BASELINES EXPRESSION ACTIVITY	2		NULL	0	1
866	40	2	2	BASELINES EXPRESSION ACTIVITY DEBRIEF	3	742194855	01:54	0	1
867	40	2	2	BASELINES NON EXPRESSION ACTIVITY	4		NULL	0	1
868	40	2	2	BASELINES NON EXPRESSION ACTIVITY DEBRIEF	5	742194906	02:09	0	1
869	40	2	2	THE CHANGE ACTIVITY	6		NULL	0	1
870	40	2	2	THE CHANGE DEBRIEF	7	742194975	04:49	0	1
871	40	2	2	JOURNAL EXERCISE AND CONCLUSION	8		NULL	0	1
872	40	3	3	WELCOME TO WEEK 3, THE INTEGRATED POWER CODING!	1	742195045	NULL	0	1
873	40	3	3	THE DEFINING MOMENTS (ACTIVITY)	2	742195114	06:10	0	1
874	40	3	3	THE DEFINING MOMENTS (DEBRIEF)	3	742195184	05:18	0	1
875	40	3	3	THE JOURNAL EXERCISE	4		NULL	0	1
876	40	4	4	THE CODING	1	742195256	02:56	8	1
877	40	4	4	THE CODING (DEBRIEF)	2		NULL	0	1
878	40	4	4	VISION	3	742195328	11:13	0	1
879	40	4	4	VISION (ACTIVITY)	4		NULL	0	1
880	40	4	4	VISION (DEBRIEF)	5		NULL	0	1
881	40	4	4	JOURNAL EXERCISE	6		NULL	0	1
882	41	1	1	Aapka outcomes plus par swagat hai !	1	742274924	7:57	0	1
883	41	1	1	Kaunse outcome ko ahmiyat de? (ACTIVITY)	2			0	1
884	41	1	1	Kaunse outcome ko ahmiyat de?(DEBRIEF)	3	742274815	5:10	0	1
885	41	1	1	Apne sabse khas outcome ko chune (ACTIVITY)	4			12	1
886	41	1	1	Apne sabse khas outcome ko chune (DEBRIEF)	5			0	1
887	41	1	1	Journal activity	6			0	1
888	41	2	2	INCRED OUTCOMES	1	742274579	19:06	0	1
889	41	2	2	INCRED OUTCOMES BANAYE (ACTIVITY)	2	742274759	03:36	0	1
890	41	2	2	INCRED OUTCOMES BANAYE (DEBRIEF)	3			0	1
891	43	4	4	Journal activity	6			0	1
892	43	5	5	Nauve hafte mein aap sabhi ka swagat hai !	1	784117862	00:51	0	1
893	43	5	5	CRAZY FEARLESS DREAMS & VISION BOARD (ACTIVITY)	2	784118012	01:43	0	1
894	43	5	5	CRAZY FEARLESS DREAMS & VISION BOARD (DEBRIEF)	3	784118334	01:04	0	1
895	43	5	5	JOURNAL ACTIVITY	4	784118636	03:43	0	1
896	43	6	6	Incredible you ke aakhri hafte mein aap sabhi ka swagat hai !	1	784120135	03:19	0	1
897	43	6	6	SUCCESS BLUEPRINT (ACTIVITY)	2	742273250	06:57	0	1
898	43	6	6	SUCCESS BLUEPRINT (DEBRIEF)	3	784120740	02:12	0	1
899	43	6	6	CERTIFICATION	4			18	1
901	38	4	4	Certificate	4			18	1
902	39	2	2	SUMMARY	11	742582850	05:37	0	1
903	39	3	3	RECAP	1	742593057	06:09	0	1
904	39	3	3	AAPKE IMAGINATION KI TAKAT SE BANNE WALA CRAZY DREAMS	2	742592140	28:37	17	1
905	39	3	3	CRAZY DREAMS (ACTIVITY)	3	742592916	05:20	0	1
906	39	3	3	CRAZY DREAMS (DEBRIEF)AUR AAPKA VISION BOARD	4	742591831	23:47	17	1
907	39	3	3	VISION BOARD (DEBRIEF )	5	742592517	11:24	17	1
908	39	3	3	AAPKA KHUD KA SUCCESS BLUEPRINT	6	742591547	21:01	17	1
909	39	3	3	AAPKE INCREDIBLE SAFAR KI SHURUAAT	7	742592761	07:15	0	1
910	44	1	1	10-saptah ki yatra mein aapka swagat hai.	1	742273154	7:52	0	1
911	44	1	1	INNER DNA TEST	2			1	1
912	44	1	1	WHO ARE YOU ( DEBRIEF )	3	742275914	12:17	0	1
913	44	1	1	WHEEL OF LIFE ( ACTIVITY )	4			0	1
914	44	1	1	WHEEL OF LIFE ( DEBRIEF )	5	742276142	8:32	0	1
915	44	1	1	YOUR INNER DNA	6	742276041	12:43	0	1
916	44	1	1	THE SPEECH ( ACTIVITY )	7	742276252	5:45	0	1
917	44	1	1	THE SPEECH ( DEBRIEF )	8	742273083	1:42	0	1
918	44	1	1	DISCOVER YOUR INNER DNA ( ACTIVITY )	9			0	1
919	44	2	2	Incredible you program ke dusre hafte mein aap sabka swagat hai !	1	742275686	7:52	0	1
920	44	2	2	BASELINES EXPRESSION ACTIVITY	2			0	1
921	44	2	2	BASELINES NON - EXPRESSION ACTIVITY	3	742275860	1:37	0	1
922	44	2	2	BASELINES EXPRESSION AND NON - EXPRESSION DEBRIEF	4	742275776	4:10	0	1
923	44	2	2	THE CHANGE ACTIVITY	5			0	1
924	44	2	2	THE CHANGE DEBRIEF AND JOURNAL EXERCISE	6	742275614	5:10	0	1
925	44	3	3	Teesare hafte mein aapka swagat hai!	1	742275542	8:03	0	1
926	44	3	3	DEFINING MOMENTS	2	742275427	9:56	0	1
927	44	3	3	LETTING GO HOLDING ON ACTIVITY	3			0	1
928	44	3	3	LETTING GO HOLDING ON DEBRIEF	4	742275305	11:19	0	1
929	44	4	4	Aapka CODING (TOOL)	1	742275205	5:48	0	1
930	44	4	4	CODING DEBRIEF	2	742275139	2:20	0	1
931	44	4	4	Aapki kahani (ACTIVITY)	3	742275044	7:38	0	1
932	44	4	4	Aapki kahani (DEBRIEF)	4			0	1
933	45	1	1	Aapka outcomes plus par swagat hai !	1	742274924	7:57	0	1
934	45	1	1	Kaunse outcome ko ahmiyat de? (ACTIVITY)	2			0	1
935	45	1	1	Kaunse outcome ko ahmiyat de?(DEBRIEF)	3	742274815	5:10	0	1
936	45	1	1	Apne sabse khas outcome ko chune (ACTIVITY)	4			12	1
937	45	1	1	Apne sabse khas outcome ko chune (DEBRIEF)	5			0	1
938	45	1	1	Journal activity	6			0	1
939	45	2	2	INCRED OUTCOMES	1	742274579	19:06	0	1
940	45	2	2	INCRED OUTCOMES BANAYE (ACTIVITY)	2	742274759	03:36	0	1
941	45	2	2	INCRED OUTCOMES BANAYE (DEBRIEF)	3			0	1
942	45	2	2	CHALLENGES ACTIVITY	4			0	1
943	45	2	2	CHALLENGES DEBRIEF	5			0	1
944	45	2	2	POWER LEAPS (ACTIVITY)	6	742274458	09:12	0	1
945	45	2	2	POWER LEAPS (DEBRIEF)	7	742274391	01:59	0	1
946	45	3	3	Satava hafta, unleash you mein aapka swagat hai	1	742274318	03:50	0	1
947	45	3	3	Meri pichhli zindagi mein kiye hue faisle (ACTIVITY)	2	742274241	01:23	0	1
948	45	3	3	Meri pichhli zindagi mein kiye hue faisle (DEBRIEF)	3	742274199	02:16	0	1
949	45	3	3	DECISION MAKING WHEEL (ACTIVITY)	4	742274094	07:17	11	1
950	45	3	3	DECISION MAKING WHEEL (DEBRIEF)	5			0	1
951	45	3	3	Ek asali faisla kare (ACTIVITY)	6	742273996	06:02	0	1
952	45	3	3	Ek asali faisla kare (DEBRIEF)	7			0	1
953	45	3	3	Journal activity	8			0	1
954	45	4	4	Aathave hafte mein aapka swagat!	1			0	1
955	45	4	4	BUZZ MOMENTS (ACTIVITY)	2	742273868	06:19	0	1
956	45	4	4	BUZZ MOMENTS (DEBRIEF)	3	742273782	05:20	0	1
957	45	4	4	MY MASTERMIND (ACTIVITY)	4	742273568	09:14	0	1
958	45	4	4	MY MASTERMIND (DEBRIEF)	5	742273688	02:08	0	1
959	45	4	4	Journal activity	6			0	1
960	45	5	5	Nauve hafte mein aap sabhi ka swagat hai !	1			0	1
961	45	5	5	CRAZY FEARLESS DREAMS & VISION BOARD (ACTIVITY)	2	742273361	12:21	0	1
962	45	5	5	CRAZY FEARLESS DREAMS & VISION BOARD (DEBRIEF)	3	742273505	02:05	0	1
963	45	5	5	JOURNAL ACTIVITY	4			0	1
964	45	6	6	Incredible you ke aakhri hafte mein aap sabhi ka swagat hai !	1			0	1
965	45	6	6	SUCCESS BLUEPRINT (ACTIVITY)	2	742273250	06:57	0	1
966	45	6	6	SUCCESS BLUEPRINT (DEBRIEF)	3			0	1
967	45	6	6	CERTIFICATION	4			18	1
968	38	4	4	Client Registration link demo	1			19	1
969	38	4	4	The Incredible You 10 week Coaching Hub	2			24	1
970	38	4	4	The Incredible You program registration link	3			19	1
971	40	1	1	DISCOVER YOUR INNER DNA	11			4	1
972	40	5	5	CERTIFICATION	1			18	1
973	38	5	5	THE INCREDIBLE YOU FOUNDATION IN HINDI PROGRAM REGISTRATION LINK	1			19	1
974	43	1	1	Journal activity	6			0	1
975	46	0	0	Aap kaun hai? - personality assessment	1			0	1
976	46	1	1	Naye safar ki shuruaat	1	743354446	06:30	0	1
977	46	1	1	Zindagi ka maksad	2	743354276	29:39	17	1
978	46	2	2	Aapke aur aapke maksad ke bich ki rukawat	1	743354385	21:43	17	1
979	46	2	2	Aapki mushkil ka aapki zindagi par asar	2	743354200	17:48	17	1
980	46	3	3	Khushiyo se bhari zindagi	1	743354046	43:51	17	1
981	46	3	3	Ek kadam, incredible insaan banne ki taraf	2			0	1
982	46	4	4	Certification	1		NULL	18	1
983	47	5	5	Certification	1			18	1
984	47	0	0	INNER DNA TEST	1			2	1
985	47	33	1	1. THE JOURNEY BEGINS	1	742583117	07:27	0	1
986	47	1	1	2. THE FEARS	2	742583016	14:33	17	1
987	47	2	2	1. THE SECRET TO BECOMING TRULY INCREDIBLE	1	742583211	13:29	17	1
988	47	3	3	1. QUALITY OF YOUR STATE = QUALITY OF YOUR LIFE	1	742583358	13:59	0	1
989	47	4	4	1. POSSIBILITIES	1	742583441	10:36	17	1
991	47	4	4	2. NEXT STEP	2	943590867	13:40	0	1
992	50	1	1	WELCOME TO THE 10-WEEK JOURNEY	1	742194439	04:06	0	1
993	50	1	1	INTRODUCTION	2		NULL	0	1
994	50	1	1	WHO ARE YOU	3			1	1
995	50	1	1	WHO ARE YOU (DEBRIEF)	4	742194482	03:59	0	1
996	50	1	1	WHEEL OF LIFE	5			3	1
997	50	1	1	THE SPEECH (DEBRIEF)	10	742194750	02:59	0	1
998	50	1	1	DISCOVER YOUR INNER DNA	11			4	1
999	50	1	1	WHEEL OF LIFE (DEBRIEF)	6	742194543	03:01	0	1
1000	50	2	2	WELCOME TO WEEK 2!	1	742194799	02:32	0	1
1001	50	2	2	BASELINES EXPRESSION ACTIVITY DEBRIEF	3	742194855	01:54	0	1
1002	50	2	2	BASELINES NON EXPRESSION ACTIVITY DEBRIEF	5	742194906	02:09	0	1
1003	50	2	2	THE CHANGE DEBRIEF	7	742194975	04:49	0	1
1004	50	3	3	THE DEFINING MOMENTS (ACTIVITY)	2	742195114	06:10	0	1
1005	50	3	3	THE DEFINING MOMENTS (DEBRIEF)	3	742195184	05:18	0	1
1006	50	4	4	THE CODING	1	742195256	02:56	8	1
1007	50	4	4	VISION	3	742195328	11:13	0	1
1008	50	4	4	VISION (ACTIVITY)	4		NULL	0	1
1009	50	4	4	VISION (DEBRIEF)	5		NULL	0	1
1010	50	4	4	JOURNAL EXERCISE	6		NULL	0	1
1011	50	5	5	WELCOME TO WEEK 5, THE OUTCOMES PLUS!	1	742207800	04:19	0	1
1012	50	5	5	WHAT DO I NEED TO FOCUS ON? (ACTIVITY)	2		NULL	0	1
1013	50	5	5	DEFINE THE OUTCOME	4			12	1
1014	50	5	5	DEFINE THE OUTCOME (DEBRIEF)	5	742207748	02:21	0	1
1015	50	5	5	JOURNAL EXERCISE	6		NULL	0	1
1016	50	6	6	WELCOME TO WEEK 6, THE OUTCOMES PLUS LEVEL 2!	1		NULL	0	1
1017	50	6	6	CRAFTING INCRED OUTCOME (ACTIVITY)	3		NULL	0	1
1018	50	6	6	THE INCRED PROCESS	2	742208747	09:44	0	1
1019	50	6	6	CRAFTING INCRED OUTCOME (DEBRIEF)	4		NULL	0	1
1020	50	6	6	POWER LEAPS	7	742208915	06:33	0	1
1021	50	6	6	POWER LEAPS (ACTIVITY)	8		NULL	0	1
1022	50	6	6	POWER LEAPS (DEBRIEF)	9	742208997	NULL	0	1
1023	50	6	6	JOURNAL EXERCISE	10		NULL	0	1
1024	50	7	7	WELCOME TO WEEK 7, UNLEASH YOU!	1		NULL	0	1
1025	50	7	7	MY PAST DECISIONS (ACTIVITY)	2	742600302	NULL	0	1
1026	50	7	7	MY PAST DECISIONS (DEBRIEF)	3		NULL	0	1
1027	50	7	7	THE DECISION-MAKING WHEEL	4		NULL	11	1
1028	50	7	7	THE DECISION-MAKING WHEEL (DEBRIEF)	5		NULL	0	1
1029	50	7	7	LET'S MAKE A DECISION	6		NULL	11	1
1030	50	7	7	LET'S MAKE A DECISION (DEBRIEF)	7	742600374	NULL	0	1
1031	50	7	7	JOURNAL EXERCISE	8		NULL	0	1
1032	50	8	8	WELCOME TO WEEK 8, UNLEASH YOU CONTINUES!	1		NULL	0	1
1033	50	8	8	BUZZ MOMENTS (ACTIVITY)	2	742600443	NULL	0	1
1034	50	8	8	BUZZ MOMENTS (DEBRIEF)	3	742613615	NULL	0	1
1035	50	8	8	MY MASTERMIND CIRCLE (ACTIVITY)	4	742599970	NULL	0	1
1036	50	8	8	MY MASTERMIND CIRCLE (DEBRIEF)	5	742600026	NULL	0	1
1037	50	8	8	JOURNAL EXERCISE	6		NULL	0	1
1038	50	9	9	WELCOME TO WEEK 9, THE SUCCESS BLUEPRINT!	1		NULL	0	1
1039	50	9	9	CRAZY FEARLESS DREAMS (ACTIVITY)	2	742600078	NULL	0	1
1040	50	9	9	CRAZY FEARLESS DREAMS (DEBRIEF)	3	742600158	NULL	0	1
1041	50	9	9	JOURNAL EXERCISE	4		NULL	0	1
1042	50	10	10	WELCOME TO WEEK 10, THE SUCCESS BLUEPRINT, THE FINAL BLUEPRINT	1	742600212	NULL	0	1
1043	50	10	10	CERTIFICATION	2			18	1
1044	55	8	8	CERTIFICATE	1			18	1
1045	54	1	1	WELCOME TO THE 10-WEEK JOURNEY	1	742194439	04:06	0	1
1046	54	1	1	INTRODUCTION	2		NULL	0	1
1047	54	1	1	WHO ARE YOU	3			1	1
1048	54	1	1	WHO ARE YOU (DEBRIEF)	4	742194482	03:59	0	1
1049	54	1	1	WHEEL OF LIFE	5			3	1
1050	54	1	1	WHEEL OF LIFE (DEBRIEF)	6	742194543	03:01	0	1
1051	54	1	1	NEW TOPIC BEGINS	7		NULL	0	1
1052	54	1	1	THE INNER DNA (INTRODUCTION TO THE NEW TOPIC)	8	742194592	NULL	0	1
1053	54	1	1	THE SPEECH (ACTIVITY)	9	742194681	NULL	0	1
1054	54	1	1	THE SPEECH (DEBRIEF)	10	742194750	02:59	0	1
1055	54	1	1	DISCOVER YOUR INNER DNA	11			4	1
1056	54	2	2	WELCOME TO WEEK 2!	1	742194799	02:32	0	1
1057	54	2	2	BASELINES EXPRESSION ACTIVITY	2		NULL	0	1
1058	54	2	2	BASELINES EXPRESSION ACTIVITY DEBRIEF	3	742194855	01:54	0	1
1059	54	2	2	BASELINES NON EXPRESSION ACTIVITY	4		NULL	0	1
1060	54	2	2	BASELINES NON EXPRESSION ACTIVITY DEBRIEF	5	742194906	02:09	0	1
1061	54	2	2	THE CHANGE ACTIVITY	6		NULL	0	1
1062	54	2	2	THE CHANGE DEBRIEF	7	742194975	04:49	0	1
1063	54	2	2	JOURNAL EXERCISE AND CONCLUSION	8		NULL	0	1
1064	54	3	3	WELCOME TO WEEK 3, THE INTEGRATED POWER CODING!	1	742195045	NULL	0	1
1065	54	3	3	THE DEFINING MOMENTS (ACTIVITY)	2	742195114	06:10	0	1
1066	54	3	3	THE DEFINING MOMENTS (DEBRIEF)	3	742195184	05:18	0	1
1067	54	3	3	THE JOURNAL EXERCISE	4		NULL	0	1
1068	54	4	4	THE CODING	1	742195256	02:56	8	1
1069	54	4	4	THE CODING (DEBRIEF)	2		NULL	0	1
1070	54	4	4	VISION	3	742195328	11:13	0	1
1071	54	4	4	VISION (ACTIVITY)	4		NULL	0	1
1072	54	4	4	VISION (DEBRIEF)	5		NULL	0	1
1073	54	4	4	JOURNAL EXERCISE	6		NULL	0	1
1074	54	5	5	WELCOME TO WEEK 5, THE OUTCOMES PLUS!	1	742207800	04:19	0	1
1075	54	5	5	WHAT DO I NEED TO FOCUS ON? (ACTIVITY)	2		NULL	0	1
1076	54	5	5	WHAT DO I NEED TO FOCUS ON? (DEBRIEF)	3		NULL	0	1
1077	54	5	5	DEFINE THE OUTCOME	4		NULL	12	1
1078	54	5	5	DEFINE THE OUTCOME (DEBRIEF)	5	742207748	02:21	0	1
1079	54	5	5	JOURNAL EXERCISE	6		NULL	0	1
1080	54	6	6	WELCOME TO WEEK 6, THE OUTCOMES PLUS LEVEL 2!	1	742208747	NULL	0	1
1081	54	6	6	CRAFTING INCRED OUTCOME (ACTIVITY)	2		NULL	0	1
1082	54	6	6	THE INCRED PROCESS	3	742208747	09:44	0	1
1083	54	6	6	CRAFTING INCRED OUTCOME (DEBRIEF)	4		NULL	0	1
1084	54	6	6	CHALLENGES (ACTIVITY)	5		NULL	0	1
1085	54	6	6	CHALLENGES (DEBRIEF)	6	742208861	NULL	0	1
1086	54	6	6	POWER LEAPS	7	742208915	06:33	0	1
1087	54	6	6	POWER LEAPS (ACTIVITY)	8		NULL	0	1
1088	54	6	6	POWER LEAPS (DEBRIEF)	9	742208997	NULL	0	1
1089	54	6	6	JOURNAL EXERCISE	10		NULL	0	1
1090	54	7	7	WELCOME TO WEEK 7, UNLEASH YOU!	1		NULL	0	1
1091	54	7	7	MY PAST DECISIONS (ACTIVITY)	2	742600302	NULL	0	1
1092	54	7	7	MY PAST DECISIONS (DEBRIEF)	3		NULL	0	1
1093	54	7	7	THE DECISION-MAKING WHEEL	4		NULL	11	1
1094	54	7	7	THE DECISION-MAKING WHEEL (DEBRIEF)	5		NULL	0	1
1095	54	7	7	LET'S MAKE A DECISION	6		NULL	11	1
1096	54	7	7	LET'S MAKE A DECISION (DEBRIEF)	7	742600374	NULL	0	1
1097	54	7	7	JOURNAL EXERCISE	8		NULL	0	1
1098	54	8	8	WELCOME TO WEEK 8, UNLEASH YOU CONTINUES!	1		NULL	0	1
1099	54	8	8	BUZZ MOMENTS (ACTIVITY)	2	742600443	NULL	0	1
1100	54	8	8	BUZZ MOMENTS (DEBRIEF)	3	742613615	NULL	0	1
1101	54	8	8	MY MASTERMIND CIRCLE (ACTIVITY)	4	742599970	NULL	0	1
1102	54	8	8	MY MASTERMIND CIRCLE (DEBRIEF)	5	742600026	NULL	0	1
1103	54	8	8	JOURNAL EXERCISE	6		NULL	0	1
1104	54	9	9	WELCOME TO WEEK 9, THE SUCCESS BLUEPRINT!	1		NULL	0	1
1105	54	9	9	CRAZY FEARLESS DREAMS (ACTIVITY)	2	742600078	NULL	0	1
1106	54	9	9	CRAZY FEARLESS DREAMS (DEBRIEF)	3	742600158	NULL	0	1
1107	54	9	9	JOURNAL EXERCISE	4		NULL	0	1
1108	54	10	10	WELCOME TO WEEK 10, THE SUCCESS BLUEPRINT, THE FINAL BLUEPRINT	1	742600212	NULL	0	1
1109	54	10	10	CERTIFICATION	2			18	1
